,ProductId,ProductName
2090,536863,FBS II 10x120 65/55/35 US
2091,536859,FBS II 10x70 15/5/- US
2092,558227,FBS II 14x210 145/125/95 US
2093,536855,FBS II 8x100 50/35 US TX
2094,536854,FBS II 8x90 40/25 US TX
2095,558226,FBS II 14x180 115/85/65 US
2096,536878,FBS II 14x150 85/65/35 US
2097,536858,FBS II 10x60 5/-/- US
2098,536862,FBS II 10x100 45/35/15 US
2099,536874,FBS II 14x75 10/-/- US
2100,536861,FBS II 10x90 35/25/5 US
2101,536877,FBS II 14x125 60/40/10 US
2102,536857,FBS II 8x130 80/65 US TX
2103,558225,FBS II 12x210 150/135/110 US
2104,558224,FBS II 12x190 130/115/90 US
2105,536856,FBS II 8x110 60/45 US TX
2106,536876,FBS II 14x100 35/15/- US
2107,536860,FBS II 10x80 25/15/- US
2108,558228,FBS II 14x240 175/155/125 US
2109,536851,FBS II 8x55 5/- US TX
2110,558219,FBS II 8x150 100/85 US TX
2111,558223,FBS II 12x170 110/95/70 US
2112,536867,FBS II 10x230 175/165/145 US
2113,536871,FBS II 12x110 50/35/10 US
2114,536870,FBS II 12x85 25/10/- US
2115,536866,FBS II 10x200 145/135/115 US
2116,558222,FBS II 10x280 225/215/195 US
2117,557793,FBS II CP 10x160 105/95/75 US
2118,557785,FBS II CP 8x100 50/35 US TX
2119,557789,FBS II CP 10x90 35/25/5 US
2120,557788,FBS II CP 10x80 25/15/- US
2121,557784,FBS II CP 8x90 40/25 US TX
2122,557792,FBS II CP 10x140 85/75/55 US
2123,557799,FBS II CP 14x125 60/40/10 US
2124,557795,FBS II CP 12x110 50/35/10 US
2125,557783,FBS II CP 8x80 30/15 US TX
2126,557782,FBS II CP 8x70 20/5 US TX
2127,557794,FBS II CP 12x85 25/10/- US
2128,557798,FBS II CP 14x100 35/15/- US
2129,557781,FBS II CP 8x55 5/- US TX
2130,557797,FBS II CP 14x95 30/10/- US
2131,557796,FBS II CP 14x75 10/-/- US
2132,557787,FBS II CP 10x70 15/5/- US
2133,557791,FBS II CP 10x120 65/55/35 US
2134,557790,FBS II CP 10x100 45/35/15 US
2135,557786,FBS II CP 10x60 5/-/- US
2136,558237,FBS II 10x160 105/95/75 SK
2137,536886,FBS II 10x95 40/30/10 SK
2138,536887,FBS II 10x100 45/35/15 SK
2139,558236,FBS II 10x140 85/75/55 SK
2140,558231,FBS II 8 x 120 70/55 SK
2141,536880,FBS II 8 x 60 10/- SK
2142,536881,FBS II 8 x 80 30/15 SK
2143,558230,FBS II 8 x 110 60/45 SK
2144,558229,FBS II 8 x 100 50/35 SK
2145,536882,FBS II 8 x 90 40/25 SK
2146,558233,FBS II 8 x 160 110/95 SK
2147,558232,FBS II 8 x 140 90/75 SK
2148,536884,FBS II 10x65 10/-/- SK
2149,558235,FBS II 8 x 200 150/135 SK
2150,536888,FBS II 10x120 65/55/35 SK
2151,558238,FBS II 10x180 125/115/95 SK
2152,558234,FBS II 8 x 180 130/115 SK
2153,536885,FBS II 10x80 25/15/- SK
2154,557802,FBS II CP 8x90 40/25 SK
2155,557803,FBS II CP 10x65 10/-/- SK
2156,557804,FBS II CP 10x80 25/15/- SK
2157,557805,FBS II CP 10x100 45/35/15 SK
2158,557800,FBS II CP 8x60 10/- SK
2159,557801,FBS II CP 8x80 30/15 SK
2160,546383,FBS II 6 x 40/5 SK
2161,546382,FBS II 6 x 30/5 SK
2162,546389,FBS II 6 x 160/105 SK
2163,546385,FBS II 6 x 80/25 SK
2164,546384,FBS II 6 x 60/5 SK
2165,546388,FBS II 6 x 140/85 SK
2166,546387,FBS II 6 x 120/65 SK
2167,546386,FBS II 6 x 100/45 SK
2168,567290,FBS II 6 x 60/5 SK K (2)
2169,546377,FBS II 6 x 30/5 P
2170,567289,FBS II 6 x 40/5 P K (2)
2171,546378,FBS II 6 x 40/5 P
2172,546381,FBS II 6 x 80/25 P
2173,546380,FBS II 6 x 60/5 P
2174,546379,FBS II 6 x 40/5 LP
2175,546395,FBS II 6 x 25 M8/19
2176,546399,FBS II 6 x 55 M10/21
2177,546398,FBS II 6 x 35 M10/21
2178,546397,FBS II 6 x 55 M8/19
2179,546396,FBS II 6 x 35 M8/19
2180,546394,FBS II 6 x 120/65 US
2181,546393,FBS II 6 x 100/45 US
2182,546392,FBS II 6 x 80/25 US
2183,546391,FBS II 6 x 60/5 US
2184,546390,FBS II 6 x 40/5 US
2185,554065,FBS II 6 x 35 M6 I
2186,554066,FBS II 6 x 55 M6 I
2187,546401,FBS II 6 x 55 M8/M10 I
2188,546400,FBS II 6 x 35 M8/M10 I
2189,557276,Justierscheibe FSW 10
2190,557844,"FPB TX50 5/16"""
2191,553928,Stecknuss Bitaufnahme ¼“
2192,553929,Stecknuss TX50
2193,538580,Stecknuss SW17
2194,538579,Stecknuss SW15
2195,538575,Stecknuss TX
2196,538578,Stecknuss SW13
2197,538581,Stecknuss SW21
2198,538577,Stecknuss SW10
2199,538461,FFD 46 x 23 x 8
2200,538460,FFD 38 x 19 x 7
2201,541987,FFD 30 x 14 x 6 R
2202,541986,FFD 26 x 12 x 6 R
2203,541990,FFD 55 x 28 x 10 R
2204,541989,FFD 50 x 23 x 8 R
2205,547515,FFD 22 x 9 x 6
2206,541988,FFD 40 x 19 x 7 R
2207,538459,FFD 30 x 14 x 6
2208,538462,FFD 54 x 28 x 10
2209,538458,FFD 26 x 12 x 6
2210,520471,U-Scheibe für FBS II 10
2211,537203,FUP 14
2212,537202,FUP 12
2213,537201,FUP 10
2214,537200,FUP 8
2215,557874,Setzwerkzeug SC-ST 10
2216,557872,Setzwerkzeug SC-ST 8
2217,558179,FPB BitSet Profi (10)
2218,559121,FPB BitSet Profi (32)
2219,557859,FDB TX 20
2220,557858,FDB TX 15
2221,557862,FDB TX40
2222,557857,FDB TX10
2223,557861,FDB TX30
2224,557860,FDB TX 25
2225,557863,FDB PH 1
2226,557865,FDB PH 3
2227,557864,FDB PH 2
2228,557868,FDB PZ 3
2229,557867,FDB PZ 2
2230,557866,FDB PZ 1
2231,564315,FMB II TX40 Bit W5
2232,564314,FMB II TX30 Bit W5
2233,564313,FMB II TX25 Bit W5
2234,564312,FMB II TX20 Bit W5
2235,533155,FMB TX15 MaxxBit W5
2236,533157,FMB TX25
2237,533156,FMB TX20 MaxxBit W5
2238,557843,FPB PZ 4
2239,557855,FPB PZ 2
2240,557854,FPB PZ 1
2241,557842,FPB PZ 2 50mm
2242,557856,FPB PZ 3
2243,557853,FPB PH 3
2244,557852,FPB PH 2
2245,557851,FPB PH 1
2246,557841,FPB PH 2 50mm
2247,557840,FPB PH 2 Trockenbau
2248,557839,FPB TX50
2249,517693,FPB TX 25
2250,557849,FPB TX 30
2251,557845,FPB TX 10
2252,557848,FPB TX 25
2253,557847,FPB TX 20
2254,557846,FPB TX 15
2255,557850,FPB TX 40
2256,558178,FBH Bithalter
2257,533150,FBH Quick Bit Slim W1
2258,670437,"FPF II PTF 5,0 x 30 BC 200"
2259,670636,"FPF II PTF 4,5 x 50 BC 200"
2260,670102,"FPF II PTF 3,5 x 30 BC 200"
2261,670440,"FPF II PTF 5,0 x 60 BC 100"
2262,670441,"FPF II PTF 5,0 x 70 BC 50"
2263,670103,"FPF II PTF 3,5 x 35 BC 200"
2264,670532,"FPF II PTF 6,0 x 60 BC 50"
2265,670436,"FPF II PTF 5,0 x 25 BC 200"
2266,670240,"FPF II PTF 4,0 x 50 BC 200"
2267,670329,"FPF II PTF 4,5 x 25 BC 200"
2268,670057,"FPF II PTF 3,0 x 16 BC 200"
2269,670098,"FPF II PTF 3,5 x 15 BC 200"
2270,670237,"FPF II PTF 4,0 x 30 BC 200"
2271,670333,"FPF II PTF 4,5 x 50 BC 300"
2272,670332,"FPF II PTF 4,5 x 40 BC 200"
2273,670236,"FPF II PTF 4,0 x 25 BC 200"
2274,670099,"FPF II PTF 3,5 x 16 BC 200"
2275,670060,"FPF II PTF 3,0 x 30 BC 200"
2276,670056,"FPF II PTF 3,0 x 12 BC 200"
2277,670328,"FPF II PTF 4,5 x 20 BC 200"
2278,670646,"FPF II PTF 5,0 x 70 BC 100"
2279,670239,"FPF II PTF 4,0 x 40 BC 200"
2280,670331,"FPF II PTF 4,5 x 35 BC 200"
2281,670235,"FPF II PTF 4,0 x 20 BC 200"
2282,670059,"FPF II PTF 3,0 x 25 BC 200"
2283,670327,"FPF II PTF 4,5 x 16 BC 200"
2284,670058,"FPF II PTF 3,0 x 20 BC 200"
2285,670234,"FPF II PTF 4,0 x 16 BC 200"
2286,670330,"FPF II PTF 4,5 x 30 BC 200"
2287,670097,"FPF II PTF 3,5 x 12 BC 200"
2288,670238,"FPF II PTF 4,0 x 35 BC 200"
2289,670233,"FPF II PTF 4,0 x 15 BC 200"
2290,670531,"FPF II PTF 6,0 x 50 BC 50"
2291,670435,"FPF II PTF 5,0 x 20 BC 200"
2292,670100,"FPF II PTF 3,5 x 20 BC 200"
2293,670439,"FPF II PTF 5,0 x 50 BC 100"
2294,670438,"FPF II PTF 5,0 x 40 BC 100"
2295,670101,"FPF II PTF 3,5 x 25 BC 200"
2296,670434,"FPF II PTF 5,0 x 16 BC 200"
2297,670530,"FPF II PTF 6,0 x 40 BC 100"
2298,670533,"FPF II PTP 6,0 x 100 BC 25"
2299,670534,"FPF II PTP 6,0 x 80 BC 50"
2300,670335,"FPF II PZF 4,5 x 20 BC 200"
2301,670246,"FPF II PZF 4,0 x 40 BC 200"
2302,670339,"FPF II PZF 4,5 x 40 BC 200"
2303,670338,"FPF II PZF 4,5 x 35 BC 200"
2304,670247,"FPF II PZF 4,0 x 45 BC 200"
2305,670334,"FPF II PZF 4,5 x 16 BC 200"
2306,670104,"FPF II PZF 3,5 x 16 BC 200"
2307,670446,"FPF II PZF 5,0 x 40 BC 100"
2308,670061,"FPF II PZF 3,0 x 12 BC 200"
2309,670535,"FPF II PZF 6,0 x 40 BC 100"
2310,670447,"FPF II PZF 5,0 x 50 BC 100"
2311,670105,"FPF II PZF 3,5 x 20 BC 200"
2312,670538,"FPF II PZF 6,0 x 70 BC 50"
2313,670241,"FPF II PZF 4,0 x 16 BC 200"
2314,670444,"FPF II PZF 5,0 x 25 BC 200"
2315,670242,"FPF II PZF 4,0 x 20 BC 200"
2316,670448,"FPF II PZF 5,0 x 60 BC 100"
2317,670537,"FPF II PZF 6,0 x 60 BC 100"
2318,670063,"FPF II PZF 3,0 x 25 BC 200"
2319,670062,"FPF II PZF 3,0 x 16 BC 200"
2320,670536,"FPF II PZF 6,0 x 50 BC 100"
2321,670449,"FPF II PZF 5,0 x 70 BC 100"
2322,670243,"FPF II PZF 4,0 x 25 BC 200"
2323,670445,"FPF II PZF 5,0 x 30 BC 200"
2324,670337,"FPF II PZF 4,5 x 30 BC 200"
2325,670248,"FPF II PZF 4,0 x 50 BC 200"
2326,670442,"FPF II PZF 5,0 x 16 BC 200"
2327,670244,"FPF II PZF 4,0 x 30 BC 200"
2328,670340,"FPF II PZF 4,5 x 50 BC 200"
2329,670245,"FPF II PZF 4,0 x 35 BC 200"
2330,670443,"FPF II PZF 5,0 x 20 BC 200"
2331,670064,"FPF II PZF 3,0 x 30 BC 200"
2332,670336,"FPF II PZF 4,5 x 25 BC 200"
2333,670250,"FPF II RZF 4,0 x 35 BC 500"
2334,670251,"FPF II RZF 4,0 x 40 BC 500"
2335,670129,"FPF II RZF 3,5 x 16 BC 500"
2336,670252,"FPF II RZF 4,0 x 45 BC 500"
2337,670249,"FPF II RZF 4,0 x 30 BC 500"
2338,670342,"FPF II CTX25P 5,0 x 120 BC 100"
2339,670343,"FPF II CTX25P 5,0 x 50 BC 200"
2340,670699,"FPF II CT25P 5,0 x 70 BC 600 Eimer"
2341,670344,"FPF II CTX25P 5,0 x 60 BC 200"
2342,670703,"FPF II CTX25P 5,0 x 90 BC 600 Eimer"
2343,670345,"FPF II CTX25P 5,0 x 70 BC 200"
2344,670346,"FPF II CTX25P 5,0 x 80 BC 200"
2345,670347,"FPF II CTX25P 5,0 x 90 BC 200"
2346,670701,"FPF II CTX25P 5,0 x 80 BC 600 Eimer"
2347,670341,"FPF II CTX25P 5,0 x 100 BC 100"
2348,670697,"FPF II CTX25P 5,0 x 100 BC 600 Eimer"
2349,670122,"FPF II CTF 3,5 x 45 BC 500"
2350,670163,"FPF II CTF 4,0 x 50 BC 500"
2351,670134,"FPF II CTF 3,5 x 35 BC 1000"
2352,670358,"FPF II CTF 5,0 x 50 BC 200"
2353,670661,"FPF II CTF 4,5 x 35 BC 50"
2354,670362,"FPF II CTF 5,0 x 70 BC 100"
2355,670159,"FPF II CTF 4,0 x 40 BC 200"
2356,670354,"FPF II CTF 5,0 x 40 BC 200"
2357,670456,"FPF II CTF 6,0 x 60 BC 200"
2358,670006,"FPF II CTF 3,0 x 20 BC 200"
2359,670682,"FPF II CTF 5,0 x 60 BC 50"
2360,670010,"FPF II CTF 3,0 x 25 BC 500"
2361,670155,"FPF II CTF 4,0 x 30 BC 200"
2362,670011,"FPF II CTF 3,0 x 30 BC 1000"
2363,670154,"FPF II CTF 4,0 x 30 BC 1000"
2364,670007,"FPF II CTF 3,0 x 20 BC 500"
2365,670355,"FPF II CTF 5,0 x 40 BC 500"
2366,670640,"FPF II CTF 5,0 x 60 BC 200"
2367,670656,"FPF II CTF 4,0 x 50 BC 50"
2368,670621,"FPF II CTF 3,0 x 35 BC 500"
2369,670158,"FPF II CTF 4,0 x 40 BC 1000"
2370,670363,"FPF II CTF 5,0 x 70 BC 200"
2371,670660,"FPF II CTF 4,5 x 30 BC 50"
2372,670359,"FPF II CTF 5,0 x 50 BC 500"
2373,670162,"FPF II CTF 4,0 x 50 BC 200"
2374,670256,"FPF II CTF 4,5 x 30 BC 200"
2375,670352,"FPF II CTF 5,0 x 35 BC 200"
2376,562068,"FPF II CTF 4,0 x 15 BC 200"
2377,670450,"FPF II CTF 6,0 x 40 BC 200"
2378,670000,"FPF II CTF 3,0 x 12 BC 1000"
2379,670684,"FPF II CTF 5,0 x 70 BC 50"
2380,670153,"FPF II CTF 4,0 x 25 BC 500"
2381,670348,"FPF II CTF 5,0 x 20 BC 200"
2382,670132,"FPF II CTF 3,5 x 25 BC 1000"
2383,670077,"FPF II CTF 3,5 x 35 BC 200"
2384,670149,"FPF II CTF 4,0 x 20 BC 1000"
2385,670630,"FPF II CTF 4,5 x 20 BC 500"
2386,670260,"FPF II CTF 4,5 x 40 BC 200"
2387,670667,"FPF II CTF 4,5 x 50 BC 50"
2388,670261,"FPF II CTF 4,5 x 40 BC 500"
2389,670148,"FPF II CTF 4,0 x 16 BC 500"
2390,670133,"FPF II CTF 3,5 x 30 BC 1000"
2391,670076,"FPF II CTF 3,5 x 30 BC 200"
2392,670349,"FPF II CTF 5,0 x 25 BC 200"
2393,670152,"FPF II CTF 4,0 x 25 BC 200"
2394,670451,"FPF II CTF 6,0 x 40 BC 500"
2395,670001,"FPF II CTF 3,0 x 12 BC 200"
2396,670353,"FPF II CTF 5,0 x 35 BC 500"
2397,670257,"FPF II CTF 4,5 x 30 BC 500"
2398,670650,"FPF II CTF 4,0 x 35 BC 50"
2399,670151,"FPF II CTF 4,0 x 20 BC 500"
2400,670014,"FPF II CTF 3,0 x 35 BC 1000"
2401,670106,"FPF II CTF 3,5 x 35 BC 300"
2402,670147,"FPF II CTF 4,0 x 16 BC 200"
2403,670452,"FPF II CTF 6,0 x 50 BC 100"
2404,670002,"FPF II CTF 3,0 x 16 BC 1000"
2405,670079,"FPF II CTF 3,5 x 45 BC 200"
2406,670350,"FPF II CTF 5,0 x 30 BC 200"
2407,670254,"FPF II CTF 4,5 x 25 BC 200"
2408,670624,"FPF II CTF 4,0 x 25 BC 1000"
2409,670665,"FPF II CTF 4,5 x 45 BC 50"
2410,670262,"FPF II CTF 4,5 x 45 BC 200"
2411,670075,"FPF II CTF 3,5 x 25 BC 200"
2412,670130,"FPF II CTF 3,5 x 16 BC 1000"
2413,670258,"FPF II CTF 4,5 x 35 BC 200"
2414,670259,"FPF II CTF 4,5 x 35 BC 500"
2415,670074,"FPF II CTF 3,5 x 20 BC 200"
2416,670131,"FPF II CTF 3,5 x 20 BC 1000"
2417,670648,"FPF II CTF 4,0 x 30 BC 50"
2418,670263,"FPF II CTF 4,5 x 45 BC 500"
2419,670625,"FPF II CTF 4,0 x 35 BC 1000"
2420,670652,"FPF II CTF 4,0 x 40 BC 50"
2421,670255,"FPF II CTF 4,5 x 25 BC 500"
2422,670351,"FPF II CTF 5,0 x 30 BC 500"
2423,670078,"FPF II CTF 3,5 x 40 BC 200"
2424,670453,"FPF II CTF 6,0 x 50 BC 200"
2425,670003,"FPF II CTF 3,0 x 16 BC 200"
2426,670107,"FPF II CTF 3,5 x 40 BC 300"
2427,670150,"FPF II CTF 4,0 x 20 BC 200"
2428,670015,"FPF II CTF 3,0 x 35 BC 200"
2429,670360,"FPF II CTF 5,0 x 60 BC 100"
2430,670675,"FPF II CTF 5,0 x 35 BC 50"
2431,670663,"FPF II CTF 4,5 x 40 BC 50"
2432,670264,"FPF II CTF 4,5 x 50 BC 200"
2433,670008,"FPF II CTF 3,0 x 25 BC 1000"
2434,670073,"FPF II CTF 3,5 x 16 BC 200"
2435,670161,"FPF II CTF 4,0 x 45 BC 500"
2436,670120,"FPF II CTF 3,5 x 30 BC 500"
2437,670157,"FPF II CTF 4,0 x 35 BC 500"
2438,670012,"FPF II CTF 3,0 x 30 BC 200"
2439,670680,"FPF II CTF 5,0 x 50 BC 50"
2440,670454,"FPF II CTF 6,0 x 50 BC 400"
2441,670004,"FPF II CTF 3,0 x 16 BC 500"
2442,670356,"FPF II CTF 5,0 x 45 BC 200"
2443,670654,"FPF II CTF 4,0 x 45 BC 50"
2444,670253,"FPF II CTF 4,5 x 20 BC 200"
2445,670357,"FPF II CTF 5,0 x 45 BC 500"
2446,670639,"FPF II CTF 5,0 x 25 BC 500"
2447,670455,"FPF II CTF 6,0 x 60 BC 100"
2448,670005,"FPF II CTF 3,0 x 20 BC 1000"
2449,670678,"FPF II CTF 5,0 x 45 BC 50"
2450,670156,"FPF II CTF 4,0 x 35 BC 200"
2451,670013,"FPF II CTF 3,0 x 30 BC 500"
2452,670121,"FPF II CTF 3,5 x 40 BC 500"
2453,670160,"FPF II CTF 4,0 x 45 BC 200"
2454,670009,"FPF II CTF 3,0 x 25 BC 200"
2455,670265,"FPF II CTF 4,5 x 50 BC 500"
2456,670361,"FPF II CTF 5,0 x 60 BC 500"
2457,670175,"FPF II CTP 4,0 x 60 BC 100"
2458,670460,"FPF II CTP 6,0 x 120 BC 100"
2459,670476,"FPF II CTP 6,0 x 40 BC 200"
2460,670266,"FPF II CTP 4,5 x 35 BC 200"
2461,670374,"FPF II CTP 5,0 x 45 BC 200"
2462,670677,"FPF II CTP 5,0 x 40 BC 50"
2463,670270,"FPF II CTP 4,5 x 45 BC 200"
2464,670657,"FPF II CTP 4,0 x 50 BC 50"
2465,670084,"FPF II CTP 3,5 x 50 BC 200"
2466,670483,"FPF II CTP 6,0 x 70 BC 100"
2467,670179,"FPF II CTP 4,0 x 70 BC 200"
2468,670180,"FPF II CTP 4,0 x 70 BC 500"
2469,670378,"FPF II CTP 5,0 x 60 BC 100"
2470,670381,"FPF II CTP 5,0 x 70 BC 200"
2471,670694,"FPF II CTP 6,0 x 160 BC 50"
2472,670380,"FPF II CTP 5,0 x 70 BC 100"
2473,670695,"FPF II CTP 6,0 x 180 BC 50"
2474,670683,"FPF II CTP 5,0 x 60 BC 50"
2475,670379,"FPF II CTP 5,0 x 60 BC 500"
2476,670457,"FPF II CTP 6,0 x 100 BC 100"
2477,670482,"FPF II CTP 6,0 x 60 BC 200"
2478,670178,"FPF II CTP 4,0 x 70 BC 100"
2479,670271,"FPF II CTP 4,5 x 45 BC 500"
2480,670676,"FPF II CTP 5,0 x 35 BC 50"
2481,670375,"FPF II CTP 5,0 x 45 BC 500"
2482,670267,"FPF II CTP 4,5 x 35 BC 500"
2483,670135,"FPF II CTP 3,5 x 25 BC 1000"
2484,670477,"FPF II CTP 6,0 x 40 BC 500"
2485,670174,"FPF II CTP 4,0 x 50 BC 500"
2486,670461,"FPF II CTP 6,0 x 130 BC 100"
2487,670123,"FPF II CTP 3,5 x 30 BC 500"
2488,670651,"FPF II CTP 4,0 x 35 BC 50"
2489,670082,"FPF II CTP 3,5 x 40 BC 200"
2490,670485,"FPF II CTP 6,0 x 80 BC 100"
2491,670169,"FPF II CTP 4,0 x 40 BC 1000"
2492,670647,"FPF II CTP 6,0 x 90 BC 200"
2493,670692,"FPF II CTP 6,0 x 140 BC 50"
2494,670368,"FPF II CTP 5,0 x 120 BC 100"
2495,670016,"FPF II CTP 3,0 x 35 BC 200"
2496,670124,"FPF II CTP 3,5 x 35 BC 500"
2497,670173,"FPF II CTP 4,0 x 50 BC 200"
2498,670466,"FPF II CTP 6,0 x 200 BC 100"
2499,670165,"FPF II CTP 4,0 x 30 BC 500"
2500,670470,"FPF II CTP 6,0 x 260 BC 25"
2501,670020,"FPF II CTP 3,0 x 45 BC 200"
2502,670688,"FPF II CTP 6,0 x 100 BC 50"
2503,670372,"FPF II CTP 5,0 x 40 BC 200"
2504,670108,"FPF II CTP 3,5 x 25 BC 300"
2505,670671,"FPF II CTP 4,5 x 80 BC 50"
2506,670364,"FPF II CTP 5,0 x 100 BC 100"
2507,670276,"FPF II CTP 4,5 x 70 BC 100"
2508,670626,"FPF II CTP 4,0 x 30 BC 1000"
2509,670277,"FPF II CTP 4,5 x 70 BC 500"
2510,670670,"FPF II CTP 4,5 x 70 BC 50"
2511,670365,"FPF II CTP 5,0 x 100 BC 200"
2512,670109,"FPF II CTP 3,5 x 30 BC 300"
2513,670666,"FPF II CTP 4,5 x 45 BC 50"
2514,670689,"FPF II CTP 6,0 x 110 BC 50"
2515,670373,"FPF II CTP 5,0 x 40 BC 500"
2516,670164,"FPF II CTP 4,0 x 30 BC 200"
2517,670471,"FPF II CTP 6,0 x 260 BC 50"
2518,670021,"FPF II CTP 3,0 x 45 BC 500"
2519,670172,"FPF II CTP 4,0 x 45 BC 500"
2520,670467,"FPF II CTP 6,0 x 220 BC 50"
2521,670125,"FPF II CTP 3,5 x 45 BC 500"
2522,670017,"FPF II CTP 3,0 x 35 BC 500"
2523,670693,"FPF II CTP 6,0 x 150 BC 50"
2524,670369,"FPF II CTP 5,0 x 120 BC 200"
2525,670685,"FPF II CTP 5,0 x 70 BC 50"
2526,670168,"FPF II CTP 4,0 x 35 BC 500"
2527,670484,"FPF II CTP 6,0 x 70 BC 200"
2528,670083,"FPF II CTP 3,5 x 45 BC 200"
2529,670278,"FPF II CTP 4,5 x 80 BC 100"
2530,670690,"FPF II CTP 6,0 x 120 BC 50"
2531,670385,"FPF II CTP 5,0 x 90 BC 200"
2532,670686,"FPF II CTP 5,0 x 80 BC 50"
2533,670669,"FPF II CTP 4,5 x 60 BC 50"
2534,670468,"FPF II CTP 6,0 x 240 BC 25"
2535,670487,"FPF II CTP 6,0 x 90 BC 100"
2536,670080,"FPF II CTP 3,5 x 30 BC 200"
2537,670653,"FPF II CTP 4,0 x 40 BC 50"
2538,670274,"FPF II CTP 4,5 x 60 BC 100"
2539,670018,"FPF II CTP 3,0 x 40 BC 200"
2540,670366,"FPF II CTP 5,0 x 110 BC 100"
2541,670673,"FPF II CTP 5,0 x 110 BC 50"
2542,670370,"FPF II CTP 5,0 x 35 BC 200"
2543,670632,"FPF II CTP 4,5 x 60 BC 200"
2544,670649,"FPF II CTP 4,0 x 30 BC 50"
2545,670472,"FPF II CTP 6,0 x 280 BC 25"
2546,670167,"FPF II CTP 4,0 x 35 BC 200"
2547,670464,"FPF II CTP 6,0 x 160 BC 100"
2548,670171,"FPF II CTP 4,0 x 45 BC 200"
2549,670126,"FPF II CTP 3,5 x 50 BC 500"
2550,670465,"FPF II CTP 6,0 x 180 BC 100"
2551,670170,"FPF II CTP 4,0 x 40 BC 200"
2552,670473,"FPF II CTP 6,0 x 280 BC 50"
2553,670166,"FPF II CTP 4,0 x 35 BC 1000"
2554,670633,"FPF II CTP 4,5 x 70 BC 200"
2555,670371,"FPF II CTP 5,0 x 35 BC 500"
2556,670664,"FPF II CTP 4,5 x 40 BC 50"
2557,670367,"FPF II CTP 5,0 x 110 BC 200"
2558,670672,"FPF II CTP 5,0 x 100 BC 50"
2559,670019,"FPF II CTP 3,0 x 40 BC 500"
2560,670275,"FPF II CTP 4,5 x 60 BC 500"
2561,670081,"FPF II CTP 3,5 x 35 BC 200"
2562,670469,"FPF II CTP 6,0 x 240 BC 50"
2563,670486,"FPF II CTP 6,0 x 80 BC 200"
2564,670280,"FPF II CTP 4,5 x 80 BC 500"
2565,670687,"FPF II CTP 5,0 x 90 BC 50"
2566,670668,"FPF II CTP 4,5 x 50 BC 50"
2567,670691,"FPF II CTP 6,0 x 130 BC 50"
2568,670384,"FPF II CTP 5,0 x 90 BC 100"
2569,670279,"FPF II CTP 4,5 x 80 BC 200"
2570,670272,"FPF II CTP 4,5 x 50 BC 200"
2571,670622,"FPF II CTP 3,5 x 25 BC 200"
2572,670376,"FPF II CTP 5,0 x 50 BC 200"
2573,670458,"FPF II CTP 6,0 x 100 BC 25"
2574,670136,"FPF II CTP 3,5 x 35 BC 1000"
2575,670474,"FPF II CTP 6,0 x 300 BC 25"
2576,670462,"FPF II CTP 6,0 x 140 BC 100"
2577,670177,"FPF II CTP 4,0 x 60 BC 500"
2578,670659,"FPF II CTP 4,0 x 70 BC 50"
2579,670696,"FPF II CTP 6,0 x 200 BC 50"
2580,670383,"FPF II CTP 5,0 x 80 BC 200"
2581,670679,"FPF II CTP 5,0 x 45 BC 50"
2582,670268,"FPF II CTP 4,5 x 40 BC 200"
2583,670478,"FPF II CTP 6,0 x 50 BC 100"
2584,670481,"FPF II CTP 6,0 x 60 BC 100"
2585,670655,"FPF II CTP 4,0 x 45 BC 50"
2586,670480,"FPF II CTP 6,0 x 50 BC 400"
2587,670479,"FPF II CTP 6,0 x 50 BC 200"
2588,670642,"FPF II CTP 5,0 x 60 BC 200"
2589,670269,"FPF II CTP 4,5 x 40 BC 500"
2590,670681,"FPF II CTP 5,0 x 50 BC 50"
2591,670382,"FPF II CTP 5,0 x 80 BC 100"
2592,670658,"FPF II CTP 4,0 x 60 BC 50"
2593,670463,"FPF II CTP 6,0 x 150 BC 100"
2594,670176,"FPF II CTP 4,0 x 60 BC 200"
2595,670475,"FPF II CTP 6,0 x 300 BC 50"
2596,670137,"FPF II CTP 3,5 x 40 BC 1000"
2597,670459,"FPF II CTP 6,0 x 110 BC 100"
2598,670377,"FPF II CTP 5,0 x 50 BC 500"
2599,670662,"FPF II CTP 4,5 x 35 BC 50"
2600,670674,"FPF II CTP 5,0 x 120 BC 50"
2601,670273,"FPF II CTP 4,5 x 50 BC 500"
2602,670525,"FPF II CZP 6,0 x 80 BC 100"
2603,670319,"FPF II CZP 4,5 x 60 BC 200"
2604,670071,"FPF II CZP 3,5 x 45 BC 100"
2605,670421,"FPF II CZP 5,0 x 60 BC 100"
2606,670323,"FPF II CZP 4,5 x 70 BC 200"
2607,670118,"FPF II CZP 3,5 x 45 BC 300"
2608,670231,"FPF II CZP 4,0 x 70 BC 50"
2609,670227,"FPF II CZP 4,0 x 60 BC 50"
2610,670509,"FPF II CZP 6,0 x 200 BC 100"
2611,670315,"FPF II CZP 4,5 x 50 BC 200"
2612,670529,"FPF II CZP 6,0 x 90 BC 200"
2613,670211,"FPF II CZP 4,0 x 35 BC 100"
2614,670092,"FPF II CZP 3,5 x 30 BC 200"
2615,670513,"FPF II CZP 6,0 x 40 BC 200"
2616,670051,"FPF II CZP 3,0 x 40 BC 300"
2617,670417,"FPF II CZP 5,0 x 45 BC 500"
